,id,carat,cut,color,clarity,depth,table,price
21514,21514,0.39,1,4,3,62.1,56.0,886
21515,21515,0.7,3,2,7,62.0,60.0,2257
21516,21516,0.5,3,5,3,62.9,56.0,1569
21517,21517,0.77,1,3,6,61.3,56.0,2717
21518,21518,1.62,3,5,6,63.1,56.0,10567
21519,21519,1.12,4,7,6,63.7,61.0,3880
21520,21520,0.36,4,6,4,63.3,56.0,568
21521,21521,0.25,3,2,2,62.6,57.0,548
21522,21522,1.0,2,2,6,61.9,60.0,5445
21523,21523,1.51,3,4,5,63.3,60.0,12872
21524,21524,1.5,2,3,6,62.8,56.0,11154
21525,21525,1.0,3,4,3,64.9,57.0,6818
21526,21526,1.21,1,6,4,61.5,58.0,6691
21527,21527,0.41,1,4,3,61.3,56.0,1007
21528,21528,0.52,1,7,6,62.3,56.0,1395
21529,21529,0.3,1,1,3,61.9,55.0,814
21530,21530,0.59,1,2,7,62.2,55.0,1286
21531,21531,0.41,2,4,5,60.8,59.0,1061
21532,21532,0.28,3,5,3,62.0,55.0,522
21533,21533,0.6,1,4,5,62.1,57.0,1746
21534,21534,0.75,1,5,6,61.9,55.0,3011
21535,21535,1.23,3,3,4,60.8,58.0,10276
21536,21536,0.33,2,4,3,60.9,59.0,965
21537,21537,1.7,1,6,4,63.0,55.0,12030
21538,21538,0.3,1,1,6,61.8,56.0,508
21539,21539,0.7,3,2,5,61.8,59.0,2845
21540,21540,2.19,2,7,7,61.8,60.0,13355
21541,21541,0.33,1,2,5,60.3,57.0,723
21542,21542,1.01,2,3,7,61.8,56.0,4257
21543,21543,1.51,5,1,7,66.2,54.0,6596
21544,21544,0.32,2,5,2,61.4,58.0,730
21545,21545,0.55,1,2,5,62.0,55.0,1715
21546,21546,0.61,2,1,6,61.6,58.0,1614
21547,21547,0.3,1,2,5,62.0,55.0,658
21548,21548,0.32,1,6,3,61.5,56.0,561
21549,21549,1.65,3,7,6,61.5,58.0,7943
21550,21550,0.43,4,3,6,63.7,57.0,984
21551,21551,0.4,1,2,7,61.8,55.2,679
21552,21552,0.23,3,4,2,60.2,59.0,415
21553,21553,0.7,5,6,6,65.2,58.0,1749
21554,21554,0.78,2,1,5,63.0,58.0,3473
21555,21555,0.91,4,4,4,63.2,58.0,4284
21556,21556,1.06,1,4,4,61.3,57.0,8093
21557,21557,0.91,3,3,6,62.2,55.0,3885
21558,21558,0.72,4,2,6,63.7,58.0,2361
21559,21559,0.3,1,5,2,61.5,55.0,650
21560,21560,1.2,1,1,5,61.4,56.0,9935
21561,21561,0.7,1,5,2,60.2,57.0,3175
21562,21562,1.01,3,2,5,61.7,60.0,6265
21563,21563,1.56,1,6,6,62.5,54.0,9788
21564,21564,0.75,2,6,5,60.0,57.0,2329
21565,21565,2.1,3,4,7,63.4,58.0,13007
21566,21566,1.22,1,3,7,61.7,54.9,6132
21567,21567,1.12,1,2,6,61.6,55.0,6458
21568,21568,2.15,1,6,6,62.5,57.0,14534
21569,21569,1.04,2,6,8,61.6,61.0,2870
21570,21570,1.01,3,6,4,59.7,58.0,4858
21571,21571,2.35,2,6,7,59.9,58.0,17294
21572,21572,0.31,3,2,5,62.9,57.0,680
21573,21573,1.04,2,5,6,58.7,61.0,4980
21574,21574,1.2,3,1,7,63.2,60.0,5174
21575,21575,1.24,2,7,5,61.8,57.6,5265
21576,21576,1.02,3,5,6,61.0,59.0,5455
21577,21577,0.65,5,6,5,65.1,55.6,1659
21578,21578,0.59,1,2,6,62.0,55.0,1789
21579,21579,0.31,1,5,5,61.7,55.0,507
21580,21580,1.01,3,6,6,61.4,62.0,4693
21581,21581,1.02,2,3,7,58.0,60.0,3996
21582,21582,0.74,2,4,6,58.3,58.0,2131
21583,21583,0.55,1,1,5,61.0,56.0,1768
21584,21584,1.5,4,4,4,63.8,58.0,13720
21585,21585,0.76,1,7,3,62.0,57.0,2167
21586,21586,0.77,1,2,7,61.0,57.0,2360
21587,21587,0.76,1,6,5,61.8,56.0,3577
21588,21588,0.5,1,1,5,61.5,57.0,1612
21589,21589,0.5,3,3,5,63.4,57.0,1345
21590,21590,1.03,2,4,7,63.0,60.0,3824
21591,21591,0.72,1,3,6,62.0,55.0,2737
21592,21592,0.52,1,2,5,60.7,56.0,1576
21593,21593,1.12,1,3,5,61.2,56.0,8063
21594,21594,1.21,3,5,6,59.6,60.0,7203
21595,21595,1.09,1,5,6,62.2,56.0,4871
21596,21596,0.57,3,4,7,60.5,56.0,1171
21597,21597,0.3,1,4,5,63.0,56.0,675
21598,21598,1.07,2,3,7,61.7,58.0,4366
21599,21599,1.51,2,2,5,62.6,60.0,14844
21600,21600,0.41,1,5,7,61.7,56.0,787
21601,21601,1.04,1,3,5,62.1,57.0,6814
21602,21602,0.3,2,1,6,61.0,60.0,709
21603,21603,0.41,4,5,6,63.8,56.0,876
21604,21604,0.52,4,5,5,63.6,57.0,1289
21605,21605,0.4,2,2,7,60.5,59.0,821
21606,21606,0.71,1,3,3,61.6,56.0,4497
21607,21607,0.34,1,2,6,62.2,55.0,765
21608,21608,1.43,1,5,4,62.0,55.0,11498
21609,21609,0.7,4,2,4,60.2,61.0,3018
21610,21610,1.02,1,2,5,60.2,56.0,7465
21611,21611,0.54,2,6,7,61.2,60.0,1013
21612,21612,0.39,3,3,1,59.9,59.0,1183
21613,21613,0.96,1,4,4,61.1,56.0,6807
21614,21614,1.19,4,2,5,57.4,60.0,7064
21615,21615,0.73,2,7,4,61.3,61.0,2037
21616,21616,0.32,1,2,4,61.6,57.0,972
21617,21617,0.5,1,2,6,61.3,56.2,1601
21618,21618,0.31,1,6,4,61.7,54.6,502
21619,21619,0.4,1,7,4,62.6,55.0,631
21620,21620,0.33,1,4,6,61.3,56.0,631
21621,21621,0.7,2,1,7,62.1,60.0,2319
21622,21622,0.72,2,3,6,62.0,60.0,2385
21623,21623,1.5,3,6,4,62.7,59.0,9519
21624,21624,0.36,1,1,5,61.6,56.0,1094
21625,21625,0.31,1,1,5,61.2,55.0,734
21626,21626,1.5,1,1,6,60.3,57.0,12206
21627,21627,1.51,3,5,5,62.3,61.0,9821
21628,21628,1.01,3,1,7,59.1,63.0,3605
21629,21629,0.51,1,4,6,61.7,58.0,1287
21630,21630,1.0,3,4,5,63.1,58.0,5723
21631,21631,1.0,2,3,6,60.6,62.0,5410
21632,21632,1.02,3,4,3,61.3,59.0,7292
21633,21633,0.42,1,1,5,62.6,56.0,948
21634,21634,0.9,2,2,6,59.8,55.0,4385
21635,21635,0.33,1,3,7,62.3,55.0,450
21636,21636,0.3,1,3,2,61.1,55.0,1041
21637,21637,0.5,1,3,3,62.2,54.0,2160
21638,21638,0.41,1,3,6,62.9,56.0,969
21639,21639,0.4,4,5,6,62.0,61.0,667
21640,21640,2.21,3,3,7,61.0,58.0,18483
21641,21641,0.58,4,4,6,63.8,56.0,1388
21642,21642,0.41,2,5,2,60.4,58.0,1115
21643,21643,1.01,4,5,7,63.5,60.0,3971
21644,21644,0.52,4,1,5,63.5,57.0,1701
21645,21645,0.74,3,6,3,61.0,59.0,2550
21646,21646,1.54,2,1,7,59.9,62.0,9821
21647,21647,0.7,2,3,6,62.1,58.0,2504
21648,21648,1.11,1,5,7,62.7,57.0,4662
21649,21649,0.82,3,4,5,62.1,56.0,3528
21650,21650,0.3,3,5,5,60.9,61.0,473
21651,21651,0.59,3,7,5,62.1,57.0,1261
21652,21652,0.9,2,2,7,62.2,60.0,3599
21653,21653,1.24,3,4,7,60.5,60.0,6354
21654,21654,0.73,3,3,5,62.7,58.0,2939
21655,21655,1.01,1,2,7,62.8,57.0,4434
21656,21656,0.54,2,5,4,61.3,58.0,1637
21657,21657,1.21,2,3,7,59.0,60.0,6092
21658,21658,0.27,1,3,3,60.0,62.0,583
21659,21659,0.51,1,1,6,62.8,56.0,1687
21660,21660,0.41,4,2,6,63.1,57.0,705
21661,21661,0.4,1,4,3,62.4,56.0,1050
21662,21662,1.73,5,5,7,65.9,58.0,6007
21663,21663,1.23,2,4,4,59.6,60.0,8293
21664,21664,1.29,1,5,6,62.1,55.0,7036
21665,21665,0.36,1,3,6,61.6,56.0,718
21666,21666,0.31,2,6,5,59.9,60.0,558
21667,21667,1.39,2,2,7,62.7,58.0,7445
21668,21668,1.22,3,2,5,59.5,60.0,9495
21669,21669,1.54,3,7,5,62.7,60.0,7695
21670,21670,1.71,1,4,5,61.8,57.0,16817
21671,21671,1.83,3,2,7,62.0,57.0,12379
21672,21672,0.56,3,5,6,59.9,60.0,1230
21673,21673,0.4,2,4,4,61.3,60.0,1125
21674,21674,0.31,1,5,5,61.2,56.0,507
21675,21675,1.04,1,4,5,62.5,57.0,6589
21676,21676,0.72,2,4,6,60.8,58.0,2318
21677,21677,0.4,1,3,7,61.5,56.0,764
21678,21678,0.41,1,4,4,61.7,57.0,899
21679,21679,0.53,1,3,5,61.1,56.0,1753
21680,21680,0.71,1,5,4,62.1,55.0,2209
21681,21681,0.56,1,3,4,61.7,54.0,2016
21682,21682,1.22,4,7,6,63.8,57.0,4612
21683,21683,0.33,2,5,4,59.2,58.0,743
21684,21684,0.43,2,3,7,58.3,62.0,813
21685,21685,0.53,2,1,6,61.0,58.0,1753
21686,21686,1.01,3,3,6,62.1,57.0,4969
21687,21687,0.5,2,1,5,62.9,61.0,1845
21688,21688,1.0,2,4,6,60.1,61.0,3634
21689,21689,1.0,2,4,5,62.9,56.0,6209
21690,21690,1.5,4,4,4,63.6,57.0,10036
21691,21691,1.5,1,4,5,62.6,56.0,12468
21692,21692,1.0,3,5,5,62.9,57.0,5121
21693,21693,1.02,3,2,7,63.3,59.0,4478
21694,21694,1.2,3,5,7,62.9,56.0,5257
21695,21695,1.65,5,7,6,61.6,66.0,5914
21696,21696,0.53,1,1,5,62.2,56.0,1956
21697,21697,1.09,1,1,7,62.1,56.0,5164
21698,21698,0.31,1,2,5,61.8,55.0,680
21699,21699,0.41,1,3,5,61.8,57.0,863
21700,21700,1.0,4,7,7,62.7,58.0,3234
21701,21701,0.39,1,3,4,62.0,55.0,1003
21702,21702,1.1,1,5,3,59.7,58.0,6616
21703,21703,0.27,3,2,3,60.5,60.0,544
21704,21704,1.01,3,5,6,62.6,61.0,4622
21705,21705,0.71,4,7,4,63.3,55.0,1881
21706,21706,0.71,3,5,3,63.0,58.0,2709
21707,21707,1.01,4,4,5,63.1,59.0,5999
21708,21708,0.4,4,2,6,63.2,56.0,687
21709,21709,1.3,2,2,7,61.5,59.0,5751
21710,21710,1.5,5,5,6,65.0,57.0,6838
21711,21711,0.53,1,4,5,61.2,56.0,1577
21712,21712,0.73,5,3,4,58.6,66.0,3002
21713,21713,0.73,1,6,4,61.6,55.0,2596
21714,21714,0.34,1,4,1,61.3,55.0,974
21715,21715,0.71,1,1,6,60.6,57.0,3035
21716,21716,1.54,1,4,4,61.2,56.0,14278
21717,21717,0.56,3,2,3,60.5,57.0,2442
21718,21718,1.03,3,5,6,63.4,62.0,4406
21719,21719,0.31,1,5,5,62.1,55.0,628
21720,21720,0.9,3,1,7,64.0,58.0,3789
21721,21721,0.7,3,3,6,61.3,59.0,2401
21722,21722,0.91,1,7,5,62.1,56.0,3256
21723,21723,0.46,2,2,4,62.0,58.0,1355
21724,21724,0.53,1,1,3,62.2,56.0,2563
21725,21725,0.33,2,5,5,62.4,58.0,668
21726,21726,0.52,1,3,3,60.8,55.0,2359
21727,21727,0.26,1,4,6,61.8,55.0,377
21728,21728,0.5,4,1,6,63.7,57.0,1235
21729,21729,1.09,1,5,6,62.2,56.0,4784
21730,21730,0.42,1,3,6,60.6,57.0,992
21731,21731,1.21,2,3,7,58.9,60.0,5243
21732,21732,1.16,1,4,5,62.5,56.0,7451
21733,21733,0.72,1,1,4,61.4,56.0,3622
21734,21734,0.56,2,4,4,59.9,60.0,2013
21735,21735,0.69,2,2,5,61.0,60.0,2045
21736,21736,0.5,2,1,6,60.7,61.0,1654
21737,21737,0.3,4,5,4,63.2,58.0,491
21738,21738,0.91,3,7,5,61.9,59.0,3478
21739,21739,1.53,1,4,3,61.2,57.0,15137
21740,21740,0.33,1,5,2,61.7,55.0,730
21741,21741,0.46,1,3,4,61.7,56.0,1643
21742,21742,1.51,2,4,5,60.8,60.0,13157
21743,21743,0.8,3,5,6,63.8,56.0,2739
21744,21744,0.49,2,2,7,60.9,57.0,1011
21745,21745,0.72,1,5,5,61.7,56.0,3122
21746,21746,0.56,1,1,5,61.0,57.0,2066
21747,21747,1.22,2,6,7,62.9,56.0,5165
21748,21748,0.3,2,5,3,61.5,58.0,776
21749,21749,0.41,1,1,5,61.7,55.0,1177
21750,21750,0.31,2,4,4,61.2,59.0,802
21751,21751,0.87,1,4,8,61.5,57.0,1827
21752,21752,0.3,1,6,4,62.6,54.0,518
21753,21753,0.6,1,5,3,62.2,55.0,1931
21754,21754,0.74,5,3,5,64.6,55.0,2596
21755,21755,1.02,4,5,6,57.1,61.0,4167
21756,21756,0.34,1,2,7,62.4,54.0,454
21757,21757,1.71,2,4,4,62.7,58.0,16813
21758,21758,1.07,1,6,2,62.3,57.0,6685
21759,21759,0.71,1,4,5,61.3,56.0,2803
21760,21760,0.5,3,2,5,62.9,55.0,1559
21761,21761,0.5,2,4,3,62.2,61.0,1806
21762,21762,0.53,1,1,6,62.3,56.0,1683
21763,21763,0.3,1,1,7,60.2,56.0,574
21764,21764,0.9,2,5,2,62.3,59.0,4890
21765,21765,1.31,2,6,6,62.0,58.0,5282
21766,21766,1.03,1,4,6,60.3,58.0,5143
21767,21767,1.34,3,3,4,59.7,60.0,10771
21768,21768,0.76,2,2,5,60.3,60.0,3107
21769,21769,2.0,5,5,7,65.3,55.0,10752
21770,21770,2.01,3,6,4,64.4,56.0,16811
21771,21771,0.37,1,1,5,61.3,56.0,876
21772,21772,0.52,1,5,4,61.4,56.0,1408
21773,21773,0.35,2,6,5,61.2,58.0,491
21774,21774,1.24,3,5,7,61.0,59.0,5231
21775,21775,0.52,4,2,5,61.5,61.0,1660
21776,21776,0.41,3,7,4,60.8,61.0,647
21777,21777,1.02,2,5,6,61.8,56.0,4102
21778,21778,0.6,1,4,4,61.2,56.0,2147
21779,21779,0.33,1,6,6,63.0,57.0,557
21780,21780,0.34,1,4,1,62.1,54.0,974
21781,21781,0.79,1,2,5,62.2,55.0,3861
21782,21782,0.31,1,5,5,63.0,57.0,628
21783,21783,1.22,1,3,2,61.5,58.0,12906
21784,21784,1.1,1,2,7,61.6,56.0,5082
21785,21785,1.04,1,3,3,62.2,56.0,9115
21786,21786,1.4,2,5,6,62.1,60.0,8133
21787,21787,0.7,2,1,7,60.5,58.0,2354
21788,21788,0.47,1,5,1,62.4,57.0,1865
21789,21789,0.43,1,4,1,61.9,53.0,1318
21790,21790,0.74,2,1,6,60.6,60.0,2655
21791,21791,0.5,4,1,6,57.2,60.0,1235
21792,21792,0.52,3,4,5,63.7,56.0,1446
21793,21793,0.7,2,2,7,60.8,59.0,2463
21794,21794,0.7,5,4,8,68.3,56.0,978
21795,21795,1.54,2,3,6,62.8,58.0,9926
21796,21796,0.32,3,4,6,61.0,61.0,477
21797,21797,0.32,1,2,5,62.1,55.0,702
21798,21798,0.78,4,2,6,57.9,62.0,2723
21799,21799,0.7,3,1,4,63.1,59.0,2755
21800,21800,0.32,1,6,4,62.3,57.0,648
21801,21801,1.46,1,2,7,62.3,55.0,8421
21802,21802,0.3,1,1,6,62.1,57.0,524
21803,21803,1.01,4,1,3,63.7,57.0,8943
21804,21804,0.7,5,4,7,61.5,66.0,1999
21805,21805,1.0,1,7,7,61.2,56.0,2657
21806,21806,0.31,1,5,1,60.0,57.0,1046
21807,21807,0.24,3,4,3,62.0,57.0,449
21808,21808,0.34,1,2,4,61.8,57.0,1033
21809,21809,1.01,4,4,5,63.2,64.0,5538
21810,21810,1.01,1,6,6,62.5,56.0,5020
21811,21811,0.81,1,1,6,61.9,57.0,3353
21812,21812,0.74,2,3,5,62.3,58.0,2560
21813,21813,0.95,2,4,7,62.6,58.0,3181
21814,21814,0.4,3,2,6,63.3,56.0,882
21815,21815,0.57,3,3,3,62.6,58.0,2290
21816,21816,0.72,1,4,7,62.3,54.0,2295
21817,21817,0.91,1,3,7,61.7,56.0,4642
21818,21818,2.19,3,6,6,62.6,58.0,14819
21819,21819,0.3,1,5,2,62.2,55.0,665
21820,21820,0.4,2,5,3,60.6,60.0,877
21821,21821,0.5,2,3,3,62.7,56.0,1987
21822,21822,0.74,1,1,5,62.0,57.0,3487
21823,21823,0.74,1,3,5,61.9,57.0,3454
21824,21824,0.34,1,1,5,61.3,57.0,805
21825,21825,1.0,3,4,3,63.0,54.0,8138
21826,21826,0.7,1,7,5,61.6,56.0,1940
21827,21827,0.41,1,2,3,60.0,57.0,1187
21828,21828,0.9,5,1,6,64.5,61.0,3689
21829,21829,0.26,4,3,2,64.0,57.0,679
21830,21830,1.56,3,7,7,61.4,58.0,6662
21831,21831,1.49,4,6,7,64.3,59.0,5407
21832,21832,0.82,1,2,6,62.1,54.0,3380
21833,21833,0.77,1,2,7,62.1,56.0,2753
21834,21834,0.7,5,2,7,64.4,58.0,1998
21835,21835,0.59,1,6,4,61.8,55.0,1401
21836,21836,0.33,1,5,3,60.9,57.0,666
21837,21837,2.01,5,6,5,66.3,57.0,15729
21838,21838,0.31,1,2,4,61.3,54.0,664
21839,21839,2.52,3,4,7,63.2,58.0,17689
21840,21840,0.35,2,4,2,59.3,61.0,984
21841,21841,0.3,1,1,6,61.6,56.0,709
21842,21842,0.41,3,2,7,61.9,55.0,683
21843,21843,0.26,1,2,3,62.3,57.0,599
21844,21844,1.0,3,3,4,60.4,59.0,7204
21845,21845,0.3,3,5,4,62.9,54.0,526
21846,21846,1.01,3,3,5,62.0,59.0,6159
21847,21847,0.31,2,1,5,62.0,59.0,734
21848,21848,1.58,1,6,6,62.3,55.0,9457
21849,21849,0.41,1,5,3,62.5,56.0,899
21850,21850,1.25,1,5,6,62.0,58.0,7423
21851,21851,0.41,1,7,4,62.8,56.0,707
21852,21852,1.01,1,4,5,62.0,57.0,6295
21853,21853,1.02,2,7,7,62.6,60.0,3599
21854,21854,0.33,3,4,4,60.8,57.0,681
21855,21855,1.02,2,5,6,59.6,57.0,5055
21856,21856,0.71,3,5,6,63.5,57.0,2207
21857,21857,1.05,2,4,7,61.6,60.0,4318
21858,21858,1.12,1,4,3,61.5,57.0,10305
21859,21859,1.01,3,6,6,60.3,57.0,3888
21860,21860,1.22,1,4,5,59.9,56.0,8485
21861,21861,0.56,3,5,7,62.0,63.0,956
21862,21862,0.31,3,1,5,62.9,55.0,734
21863,21863,0.3,4,5,4,63.3,57.0,526
21864,21864,0.54,1,4,4,61.7,57.0,1726
21865,21865,0.3,3,4,3,62.7,56.0,684
21866,21866,0.39,3,3,6,63.3,54.0,921
21867,21867,0.72,3,2,2,60.8,58.0,4339
21868,21868,0.4,1,4,2,61.4,55.0,1200
21869,21869,0.33,2,4,4,62.2,58.0,666
21870,21870,1.52,1,3,4,62.2,55.0,16055
21871,21871,1.26,1,4,3,60.7,56.0,10556
21872,21872,0.31,1,6,5,62.0,54.0,452
21873,21873,0.41,2,1,2,62.2,58.0,1349
21874,21874,0.57,1,4,4,61.4,55.0,1972
21875,21875,1.1,1,4,4,61.3,54.0,6535
21876,21876,0.34,1,4,5,62.2,57.0,765
21877,21877,0.77,4,5,6,63.0,65.0,2393
21878,21878,1.0,2,2,4,60.4,59.0,7744
21879,21879,0.35,3,1,4,60.9,58.0,763
21880,21880,0.71,2,4,5,59.8,56.0,2766
21881,21881,1.18,4,1,7,60.7,63.0,5168
21882,21882,0.4,1,4,1,62.2,55.0,1333
21883,21883,1.06,3,3,5,62.7,55.0,6627
21884,21884,0.33,1,3,2,61.1,55.0,854
21885,21885,0.33,2,2,2,60.1,58.0,1052
21886,21886,1.01,3,5,6,62.1,60.0,4432
21887,21887,0.32,1,2,5,61.9,55.0,900
21888,21888,1.0,1,7,4,61.1,57.0,4466
21889,21889,0.82,3,7,7,62.0,58.0,2175
21890,21890,1.01,4,1,5,61.6,61.0,6429
21891,21891,1.01,1,6,6,60.2,59.0,4612
21892,21892,0.52,2,3,8,63.0,56.0,870
21893,21893,2.0,5,5,7,68.7,55.0,9549
21894,21894,0.7,3,4,6,63.6,58.0,2209
21895,21895,0.9,1,1,6,61.6,56.0,4351
21896,21896,1.3,1,5,4,62.2,57.0,5962
21897,21897,0.4,1,4,4,62.8,56.0,1125
21898,21898,0.31,1,5,5,62.2,55.0,489
21899,21899,0.5,1,3,4,62.5,52.4,1679
21900,21900,0.73,1,2,5,61.4,55.0,2902
21901,21901,0.41,3,4,6,62.7,55.0,719
21902,21902,0.3,3,4,6,59.5,63.0,574
21903,21903,1.0,4,6,2,56.5,62.0,4445
21904,21904,0.79,3,1,4,62.4,60.0,4213
21905,21905,0.33,2,3,5,60.1,58.0,666
21906,21906,0.33,1,4,7,61.4,54.0,463
21907,21907,0.34,1,1,5,62.0,55.0,805
21908,21908,0.33,2,6,6,60.4,59.0,434
21909,21909,1.13,1,1,7,61.6,55.0,4854
21910,21910,0.32,4,2,6,63.1,56.0,524
21911,21911,1.0,2,4,7,62.2,59.0,4480
21912,21912,0.23,3,1,3,62.2,58.0,530
21913,21913,1.54,2,4,6,61.8,59.0,11209
21914,21914,0.31,1,3,5,61.9,55.0,625
21915,21915,0.5,4,2,7,63.2,61.0,1000
21916,21916,0.38,3,4,3,61.5,57.0,853
21917,21917,1.18,3,7,7,62.2,58.0,4353
21918,21918,1.63,2,2,5,61.8,58.0,13678
21919,21919,1.13,3,5,5,61.7,56.0,5625
21920,21920,0.51,1,1,4,60.9,57.0,1845
21921,21921,1.24,1,4,6,61.0,56.4,6895
21922,21922,0.32,3,3,3,63.8,55.0,701
21923,21923,1.24,1,4,4,61.9,54.0,8584
21924,21924,0.32,2,1,3,61.5,60.0,990
21925,21925,0.53,3,3,3,61.4,57.0,2175
21926,21926,0.72,1,6,4,62.5,55.0,2586
21927,21927,1.12,2,6,4,62.2,59.0,5058
21928,21928,1.21,3,3,5,60.1,55.0,8711
21929,21929,1.11,2,1,7,59.9,57.0,5134
21930,21930,0.9,2,6,5,61.9,58.0,3398
21931,21931,0.41,2,3,4,61.1,58.0,1076
21932,21932,0.3,3,4,3,62.3,59.0,684
21933,21933,0.58,3,2,1,60.6,59.0,2852
21934,21934,0.23,3,4,2,62.0,56.0,484
21935,21935,0.3,4,2,5,63.4,56.0,614
21936,21936,2.42,2,7,5,61.3,59.0,17168
21937,21937,0.36,1,5,1,62.2,54.1,877
21938,21938,0.9,1,5,2,61.9,57.0,4783
21939,21939,1.01,2,2,6,60.7,58.0,5525
21940,21940,0.52,3,2,5,59.2,59.0,1601
21941,21941,0.41,1,4,3,61.8,56.0,1007
21942,21942,1.19,2,6,5,61.7,57.0,5439
21943,21943,0.27,1,6,3,61.3,56.0,480
21944,21944,1.01,4,3,7,63.9,54.0,4416
21945,21945,0.36,4,1,6,63.1,55.0,663
21946,21946,0.43,2,5,4,62.3,58.0,867
21947,21947,0.3,2,4,2,60.7,59.0,1013
21948,21948,0.54,1,2,6,61.7,56.0,1571
21949,21949,0.2,2,2,7,60.2,62.0,345
21950,21950,1.51,1,4,6,61.6,57.0,11917
21951,21951,1.0,2,3,6,61.2,58.0,5292
21952,21952,0.5,1,1,5,62.0,56.0,1628
21953,21953,0.31,3,4,7,63.3,54.0,523
21954,21954,1.01,3,2,3,61.7,60.0,9930
21955,21955,0.7,2,2,6,61.0,57.0,2777
21956,21956,0.32,1,1,5,61.0,56.0,828
21957,21957,1.27,3,3,7,61.0,61.0,5330
21958,21958,0.47,1,5,5,62.0,54.0,1006
21959,21959,0.34,1,3,4,61.9,55.0,760
21960,21960,0.7,1,4,4,62.2,55.0,2475
21961,21961,0.3,2,4,2,61.3,58.0,945
21962,21962,1.32,3,7,5,62.1,57.0,6079
21963,21963,0.34,2,4,7,62.8,58.0,574
21964,21964,0.71,2,2,6,60.8,60.0,2629
21965,21965,0.43,1,1,7,62.6,56.0,919
21966,21966,1.3,1,4,5,61.9,55.0,9225
21967,21967,0.57,2,4,4,61.0,57.0,1819
21968,21968,1.01,3,5,6,63.3,56.0,4669
21969,21969,1.11,1,5,3,61.4,57.0,6837
21970,21970,0.23,3,4,2,61.3,59.0,414
21971,21971,2.01,3,6,6,61.7,60.0,13464
21972,21972,0.71,1,1,5,61.2,55.0,4029
21973,21973,0.32,1,1,3,60.3,58.0,804
21974,21974,1.01,1,4,5,61.6,56.0,6239
21975,21975,0.7,1,1,4,61.5,57.0,4323
21976,21976,0.35,1,3,5,62.2,55.0,706
21977,21977,0.51,1,4,4,61.5,54.9,1708
21978,21978,0.91,2,3,7,58.2,61.0,3746
21979,21979,1.69,2,6,5,62.4,58.0,10600
21980,21980,1.05,3,7,7,60.9,60.0,3395
21981,21981,1.1,1,5,6,61.4,55.0,5424
21982,21982,1.24,1,4,6,60.5,60.0,6994
21983,21983,0.28,3,2,5,62.7,58.0,487
21984,21984,0.7,1,6,5,61.1,57.0,2111
21985,21985,1.15,1,4,7,62.3,56.0,4927
21986,21986,1.23,2,3,3,58.5,59.0,10844
21987,21987,0.23,1,3,3,60.3,57.0,530
21988,21988,0.3,1,3,2,62.4,56.0,1114
21989,21989,0.28,3,3,3,59.7,59.0,642
21990,21990,0.32,1,1,5,61.5,56.0,972
21991,21991,0.42,3,3,3,61.6,59.0,1131
21992,21992,0.51,2,1,5,59.7,58.0,1787
21993,21993,1.01,1,1,6,62.4,54.0,5147
21994,21994,1.2,3,4,5,62.2,58.0,8124
21995,21995,0.34,1,5,2,62.9,57.0,995
21996,21996,0.35,1,5,1,60.8,56.0,931
21997,21997,2.44,3,7,6,62.9,53.0,17472
21998,21998,1.24,1,2,6,63.5,55.0,7701
21999,21999,0.9,1,2,6,61.9,54.0,5373
22000,22000,1.0,3,6,5,63.5,56.0,4620
22001,22001,0.32,1,1,5,61.7,57.0,972
22002,22002,2.01,2,5,6,62.7,59.0,17688
22003,22003,1.01,2,6,6,62.9,58.0,4242
22004,22004,1.2,4,1,7,63.7,52.0,6344
22005,22005,0.54,1,4,4,62.0,53.9,1745
22006,22006,0.73,1,6,4,62.1,55.8,2302
22007,22007,1.01,2,3,5,62.3,58.0,6271
22008,22008,1.0,1,3,2,62.3,53.0,10058
22009,22009,0.77,1,1,7,60.2,56.0,2923
22010,22010,0.74,2,3,6,58.7,58.0,2452
22011,22011,0.44,4,3,6,63.8,54.0,970
22012,22012,0.97,1,4,7,62.7,57.0,4101
22013,22013,0.43,3,1,4,61.2,58.0,1199
22014,22014,2.03,3,6,6,62.2,59.0,16693
22015,22015,0.36,2,2,6,60.9,60.0,810
22016,22016,0.53,1,1,5,61.2,57.0,1857
22017,22017,1.22,3,7,6,62.2,59.0,5029
22018,22018,0.7,1,6,4,62.1,57.0,2398
22019,22019,0.77,3,6,4,62.6,55.0,2501
22020,22020,0.91,3,2,4,62.8,60.0,5057
22021,22021,0.59,1,3,7,60.1,57.0,1371
22022,22022,0.34,2,7,4,61.7,58.0,574
22023,22023,1.36,1,4,3,61.1,57.0,11956
22024,22024,1.16,1,4,3,62.0,56.0,8803
22025,22025,0.39,4,3,5,63.3,55.0,788
22026,22026,0.91,1,6,2,60.0,57.0,4609
22027,22027,0.9,3,1,1,62.4,54.0,9182
22028,22028,1.1,2,2,7,61.7,59.0,5174
22029,22029,1.01,3,3,5,59.9,61.0,5988
22030,22030,1.3,1,4,4,62.0,55.0,10038
22031,22031,0.29,2,6,5,62.4,58.0,334
22032,22032,1.2,3,3,4,62.9,57.0,9586
22033,22033,0.9,1,2,5,62.3,57.0,4788
22034,22034,0.31,2,5,6,61.1,55.0,573
22035,22035,1.55,3,6,6,62.0,62.0,8644
